SBS-1 Log from KAMPENHOUT for 08/03/2015. Times are LOCAL.
Author skystef
Created by Active Display Lite v1.64.0.30

Code   CallSign Reg      ICAO FAlt  LAlt  Date/Time (dd/mm/yyyy)
44D074 TCW508C  OO-TCT   A320 375   21625 08/03/2015 16:03:55
448603 -------- OO-APC   C150 1200  1200  08/03/2015 16:04:35
484CB7 KLM1447  PH-BGQ   B737 20475 31225 08/03/2015 16:04:48
424970 -------- VQ-BGZ   B748 21350 18125 08/03/2015 16:04:56
47A41B NAX5268  LN-NGV   B738 36000 36000 08/03/2015 16:05:06
06A1A3 QTR8274  A7-AFH   A332 10425 18125 08/03/2015 16:05:10
4CA624 RYR201D  EI-DWX   B738 37000 37000 08/03/2015 16:05:16
406443 EZY35AG  G-EZGF   A319 33000 23425 08/03/2015 16:05:26
471F48 WZZ361   HA-LWA   A320 8450  27800 08/03/2015 16:05:33
45D067 VKG2437  OY-TCG   A321 34025 34700 08/03/2015 16:06:08
3950D1 AFR140F  F-GUGR   A318 29000 25500 08/03/2015 16:06:18
405D10 EZY17PU  G-EZDW   A319 27025 35000 08/03/2015 16:06:35
738045 ELY316   4X-ELE   B744 23375 36975 08/03/2015 16:06:47
44D872 OOVCR    OO-VCR   C152 1225  75    08/03/2015 16:06:54
4BA91A THY1ZK   TC-JHZ   B738 30325 36975 08/03/2015 16:07:15
40653B EZY43MN  G-EZGL   A319 29625 26025 08/03/2015 16:07:17
394C07 -------- F-GTAH   A321 28050 28050 08/03/2015 16:07:42
71C217 KAL907   HL8217   B77W 36000 29550 08/03/2015 16:07:45
3C49C2 BER379H  D-ABNB   A320 32000 30125 08/03/2015 16:07:49
4CA52B BCY281   EI-RJE   RJ85 24000 32975 08/03/2015 16:07:57
3986EA AFR1524  F-HBXK   E170 31300 36050 08/03/2015 16:08:10
4CA802 RYR30EH  EI-EKD   B738 11925 26275 08/03/2015 16:08:18
394A15 AFR275   F-GSQV   B77W 33975 26200 08/03/2015 16:08:35
394C0A AFR1535  F-GTAK   A321 34975 25525 08/03/2015 16:08:38
4CA61E RYR38B   EI-DWR   B738 11575 4000  08/03/2015 16:08:43
40631D EZY87ET  G-EZFY   A319 20000 17100 08/03/2015 16:08:44
3D10FF DEERN    D-EERN   TRIN 1200  -100  08/03/2015 16:08:48
503C73 NAX4314  LY-SPB   A320 36950 36975 08/03/2015 16:09:08
406BBB BAW817   G-EUYY   A320 36000 34200 08/03/2015 16:09:13
44C831 OORAQ    OO-RAQ   C172 1400  1300  08/03/2015 16:09:14
485084 KLM1021  PH-EXB   E190 10650 26000 08/03/2015 16:09:24
40609A CFE98W   G-LCYD   E170 33000 20600 08/03/2015 16:10:00
896242 A6AZH    A6-AZH   GLF4 45000 23400 08/03/2015 16:10:01
4912A2 -------- CS-DUB   H25B 12375 16400 08/03/2015 16:10:30
44C1E3 G14      G14      MD52 300   100   08/03/2015 16:10:39
406016 EZY38XT  G-EZTM   A320 8275  23000 08/03/2015 16:10:42
49130D NJE309Q  CS-DXM   C56X 700   19000 08/03/2015 16:11:00
3C5432 BCS723   D-AEAR   A306 39000 30750 08/03/2015 16:11:18
484F7E KLM1930  PH-EZV   E190 36000 7775  08/03/2015 16:11:31
4B1A63 EZS62CX  HB-JZV   A319 27075 36000 08/03/2015 16:11:34
484162 -------- PH-BXI   B738 19750 19250 08/03/2015 16:11:46
40622D EZY81AW  G-EZTV   A320 9025  24000 08/03/2015 16:12:11
448EC5 -------- OO-CVE   C172 ----- ----- 08/03/2015 16:12:25
43C201 RRR1998  ZD620    H25B 31450 30025 08/03/2015 16:12:39
45ACC6 SAS1593  OY-KFF   CRJ9 34000 0     08/03/2015 16:12:44
405F7A -------- G-MXMX   PA46 8000  8000  08/03/2015 16:13:10
44CE72 BEL718   OO-SSR   A319 10600 175   08/03/2015 16:13:28
44CE77 BEL6YR   OO-SSW   A319 600   39000 08/03/2015 16:13:39
4CA702 RYR77BD  EI-EBE   B738 34000 34000 08/03/2015 16:13:50
3C6619 GWI3Z    D-AIPY   A320 32050 23800 08/03/2015 16:14:32
3D141D DEFWF    D-EFWF   P28A 500   4200  08/03/2015 16:14:34
502C55 BTI6BL   YL-BBX   B733 36000 28625 08/03/2015 16:14:36
3D2237 DELFB    D-ELFB   C172 150   0     08/03/2015 16:15:03
4CA739 RYR91MH  EI-EBP   B738 34000 34000 08/03/2015 16:15:22
495145 TAP788   CS-TJE   A321 33975 35000 08/03/2015 16:15:27
70600F KAC103   9K-AME   A306 32000 31100 08/03/2015 16:15:40
406ADC -------- G-GAEC   A210 ----- ----- 08/03/2015 16:15:53
40647F TOM4EM   G-FDZW   B738 35000 34975 08/03/2015 16:15:54
4CA1B2 RYR8117  EI-DAC   B738 26800 37000 08/03/2015 16:16:11
750293 MAS4     9M-MNF   A388 40000 37325 08/03/2015 16:16:13
4CA705 RYR908H  EI-EBH   B738 14500 3225  08/03/2015 16:16:15
449983 OOFLC    OO-FLC   C152 1000  0     08/03/2015 16:16:22
400D89 BAW149   G-MEDL   A321 27725 33000 08/03/2015 16:16:36
4496C8 OOEVH    OO-LVH   C172 825   525   08/03/2015 16:16:57
4CA280 EIN63P   EI-DEJ   A320 500   20650 08/03/2015 16:17:10
4CA701 RYR602Y  EI-EBD   B738 8525  30600 08/03/2015 16:17:31
45A593 OYILS    -------- ---- 1175  250   08/03/2015 16:18:13
4242D9 AFL2579  VP-BOC   A321 29650 35000 08/03/2015 16:18:30
3C5AAE AHO658F  D-AFUN   E135 40000 37775 08/03/2015 16:18:39
342548 VLG8988  EC-JZQ   A320 21925 0     08/03/2015 16:19:24
78076C CCA933   B-2086   B77W 32000 28600 08/03/2015 16:19:36
406AE2 BAW975H  G-EUYV   A320 38000 33950 08/03/2015 16:19:42
4D0139 CLX663   LX-ACV   B744 35000 24900 08/03/2015 16:19:52
400965 BAW147   G-MEDG   A321 28050 33000 08/03/2015 16:19:58
4951D1 TAP754A  CS-TNQ   A320 36425 37000 08/03/2015 16:20:01
484AA1 TRA64V   PH-HSW   B738 29225 9300  08/03/2015 16:20:04
4CA34A RYR641F  EI-FIA   B738 ----- ----- 08/03/2015 16:20:09
40612C EZY86VY  G-EZFJ   A319 39000 39000 08/03/2015 16:20:24
4CA96D RYR31QK  EI-ESN   B738 37000 37000 08/03/2015 16:20:29
44CE67 BEL2317  OO-SSG   A319 17925 37000 08/03/2015 16:20:29
45D066 VKG6723  OY-TCF   A321 34000 35000 08/03/2015 16:20:32
4B0080 SRK3DE   HB-AFL   AT72 8350  23025 08/03/2015 16:21:21
3C49C6 BER166C  D-ABNF   B752 32000 26825 08/03/2015 16:21:38
401240 BAW704   G-EUUT   A320 31475 37000 08/03/2015 16:21:48
3D3805 DETLK    D-ETLT   A210 4200  4800  08/03/2015 16:22:08
484B2E -------- PH-BEM   CRUZ 2600  33350 08/03/2015 16:22:11
3443D1 VLG8367  EC-LUN   A320 8100  33500 08/03/2015 16:22:16
400A9F EZY29FU  G-EZEG   A319 31275 37025 08/03/2015 16:22:28
4CA5E4 STK630F  EI-REM   AT75 19025 16525 08/03/2015 16:22:33
44D86D OOVCM    OO-VCM   C152 0     0     08/03/2015 16:22:54
47873E NAX2GB   LN-DYN   B738 36000 37000 08/03/2015 16:23:17
4D00D4 LGL7WD   LX-LGN   DH8D 18350 22675 08/03/2015 16:23:45
3C5EEC GWI3523  D-AGWL   A319 36000 37000 08/03/2015 16:24:17
3C660B DLH5RV   D-AIPK   A320 34000 34000 08/03/2015 16:24:33
400942 BAW542   G-EUOF   A319 28150 38975 08/03/2015 16:24:48
3C658C DLH9KA   D-AILL   A319 34975 25875 08/03/2015 16:24:55
49D0BD NAX4258  OK-OER   A319 12000 27250 08/03/2015 16:25:00
400803 -------- G-EUPC   A319 36650 36550 08/03/2015 16:25:10
44D1B8 OOTMX    OO-TMX   P28A 1800  100   08/03/2015 16:25:13
342590 VLG8963  EC-KFI   A320 19975 0     08/03/2015 16:25:13
A1777B -------- N194ER   C510 19300 17125 08/03/2015 16:25:17
4CA293 EIN393   EI-DEM   A320 35975 35950 08/03/2015 16:25:46
39A68B XLF741   F-HJUL   B738 38000 27325 08/03/2015 16:26:09
4BAA42 THY4KF   TC-JRB   A321 13250 75    08/03/2015 16:26:10
02A195 -------- TS-IMV   A320 36150 36000 08/03/2015 16:26:39
3C6461 CFG8LW   D-AICA   A320 36025 37000 08/03/2015 16:26:41
44065C AUA353D  OE-LBX   A320 10000 50    08/03/2015 16:26:49
4008E5 BAW439   G-MIDT   A320 12825 24000 08/03/2015 16:27:16
4BA914 -------- TC-JHT   B738 ----- ----- 08/03/2015 16:27:17
4488B4 OOBET    OO-BET   C152 1250  250   08/03/2015 16:27:24
4CA555 BCY94T   EI-RJI   RJ85 11100 22000 08/03/2015 16:27:35
400B27 EXS196   G-CELG   B733 34000 34000 08/03/2015 16:27:55
3991E1 AFR260J  F-HEPB   A320 30575 35000 08/03/2015 16:27:59
3C6586 DLH964   D-AILF   A319 35975 36000 08/03/2015 16:28:08
406109 CFE8767  G-LCYH   E170 29100 37000 08/03/2015 16:28:14
4787A8 NAX75Q   LN-NGB   B738 36550 36975 08/03/2015 16:28:29
4065E0 -------- G-FBJB   E170 19625 19400 08/03/2015 16:28:38
3965A5 AFR165   F-GZNF   B77W 30975 30150 08/03/2015 16:28:44
3949E9 AFR291   F-GSPJ   B772 38000 30725 08/03/2015 16:29:19
502C44 BTI28P   YL-BBN   B735 35000 23075 08/03/2015 16:29:20
406752 EZY27VD  G-EZWA   A320 36000 32950 08/03/2015 16:29:25
3981EB HOP8602  F-HAPL   AT75 17675 20025 08/03/2015 16:29:35
461F9E FIN1542  OH-LZI   A321 35000 35000 08/03/2015 16:29:52
394C04 -------- F-GTAE   A321 32325 33275 08/03/2015 16:29:52
40690B EZY53YX  G-EZWJ   A320 31250 37000 08/03/2015 16:29:59
4CA9CD RYR78DH  EI-EVF   B738 38000 25800 08/03/2015 16:30:10
3C5EF6 GWI76M   D-AGWV   A319 37975 37925 08/03/2015 16:30:12
400AFE BAW818   G-EUXF   A321 33250 34975 08/03/2015 16:30:56
484F2E CND791   PH-CDE   B738 9150  34750 08/03/2015 16:31:16
8005F2 AIC116   VT-ANI   B788 28150 40950 08/03/2015 16:31:27
4841D6 TRA6Q    PH-XRC   B737 34775 6425  08/03/2015 16:31:42
3C5447 DLH4RP   D-AEBG   E190 36000 36000 08/03/2015 16:31:44
4841DB TRA53H   PH-XRD   B737 6725  36350 08/03/2015 16:32:04
400FE0 EZY75AK  G-EZBO   A319 38025 23425 08/03/2015 16:32:57
4CA2CA EIN64W   EI-DES   A320 38000 37975 08/03/2015 16:33:01
44B593 OOMLS    OO-MLS   P28A 1300  1200  08/03/2015 16:33:09
3C6634 DLH980   D-AIQT   A320 36000 35975 08/03/2015 16:34:03
48414E TRA87W   PH-HZJ   B738 13175 28700 08/03/2015 16:34:25
4CA5BE -------- EI-RJD   RJ85 29400 29400 08/03/2015 16:34:26
3C662C GWI92Z   D-AIQL   A320 30825 37000 08/03/2015 16:34:37
4AC954 SAS4684  SE-RJT   B737 40050 38750 08/03/2015 16:34:38
40097D -------- G-EUUB   A320 35450 35275 08/03/2015 16:34:42
4492E5 BEL1LY   OO-DWE   RJ1H 300   18850 08/03/2015 16:34:43
4A0663 ROT392W  YR-ASC   A318 30100 38975 08/03/2015 16:34:52
4057F2 -------- G-FBEJ   E190 37000 35200 08/03/2015 16:35:07
4C49E1 YUSPB    YU-SPB   C56X 26175 39000 08/03/2015 16:35:14
3C5EF2 GWI71B   D-AGWR   A319 34750 39025 08/03/2015 16:35:24
4495EB OOEOK    OO-EOK   C150 1200  1800  08/03/2015 16:35:26
484CC2 KLM1357  PH-EZR   E190 13350 24500 08/03/2015 16:35:30
3C5EFA GWI10M   D-AGWZ   A319 33150 24225 08/03/2015 16:35:56
448E5A OOCRZ    OO-CRZ   PA38 825   1275  08/03/2015 16:36:08
406769 BEE8PC   G-FBJG   E170 27375 34000 08/03/2015 16:36:20
40660C TOM7WL   G-FDZY   B738 28325 37000 08/03/2015 16:36:38
45AC2C SAS559   OY-KAL   A320 38025 22575 08/03/2015 16:36:39
3C6570 DLH474   D-AIKP   A333 34000 36000 08/03/2015 16:36:42
44CE6D BEL7PC   OO-SSM   A319 175   25000 08/03/2015 16:36:47
458D14 DNM12P   OY-CHT   AT43 22000 7000  08/03/2015 16:36:52
484164 -------- PH-BXL   B738 13975 13000 08/03/2015 16:36:55
4041DF GBYNE    G-BYNE   PC6T 7900  7400  08/03/2015 16:37:06
389D5C FJYRU    F-JYRU   ULAC 1000  1000  08/03/2015 16:37:17
484558 -------- PH-BGA   B738 13175 13175 08/03/2015 16:37:31
478079 SAS809   LN-TUD   B737 40000 27400 08/03/2015 16:37:34
394A63 -------- F-GSTD   A3ST 28975 28975 08/03/2015 16:37:41
3946E9 AFR1844  F-GRXJ   A319 33350 36975 08/03/2015 16:37:52
40095D BAW994   G-TTOB   A320 33675 36975 08/03/2015 16:38:02
484B00 KLM15X   PH-KZS   F70  12075 26100 08/03/2015 16:38:08
400937 BAW1DL   G-EUOB   A319 24875 32000 08/03/2015 16:38:23
43E9FE -------- M-AGIK   F900 38375 38375 08/03/2015 16:38:34
3CCF28 QAJ604   D-CFTG   LJ35 34975 17575 08/03/2015 16:38:44
461FA1 FIN27F   OH-LZL   A321 36025 37000 08/03/2015 16:38:55
406531 BAW856   G-EUYL   A320 30800 37025 08/03/2015 16:39:05
4840E3 KLM69J   PH-KZF   F70  10125 19375 08/03/2015 16:39:06
3C674D DLH6ER   D-AIZM   A320 34025 34000 08/03/2015 16:39:07
ACA9D5 N915GA   -------- ---- 40000 40025 08/03/2015 16:39:09
A08611 N1328B   N1328B   T28  900   200   08/03/2015 16:39:11
3946EC AFR1623  F-GRXM   A319 29225 27325 08/03/2015 16:39:42
3944C3 HOP3575  F-GRGD   E145 9500  37025 08/03/2015 16:39:59
489527 LOT279   SP-LLG   B734 32000 29175 08/03/2015 16:40:18
3C6632 -------- D-AIQR   A320 31000 31000 08/03/2015 16:40:32
3C6752 GWI9539  D-AIZR   A320 32000 24450 08/03/2015 16:40:39
44CE61 BEL3PR   OO-SSA   A319 525   38975 08/03/2015 16:40:51
342141 -------- EC-JHK   B738 32000 32000 08/03/2015 16:41:02
505C78 AXE493P  OM-CEX   B734 35000 35000 08/03/2015 16:41:20
4CA2AD RYR8267  EI-DHZ   B738 36000 24925 08/03/2015 16:41:23
4248F0 AFL2463  VQ-BAY   A320 33350 34400 08/03/2015 16:41:45
484C50 KLM83R   PH-EZL   E190 12100 35000 08/03/2015 16:41:49
405EF4 BEE3VX   G-ECOK   DH8D 22100 4200  08/03/2015 16:42:03
395080 HOP3206  F-GUEA   E145 20975 150   08/03/2015 16:42:04
440063 BEL196   OE-LGC   DH8D 13025 25    08/03/2015 16:42:05
40697C BAW966   G-EUYR   A320 34700 36025 08/03/2015 16:42:18
44C0A7 OOPEG    OO-PEG   P28A 1500  100   08/03/2015 16:42:19
A18768 N198RP   N198RP   C210 3100  200   08/03/2015 16:42:53
3944EE AFR1953  F-GRHO   A319 32050 24625 08/03/2015 16:43:18
3C48D5 BER307K  D-ABFU   A320 36000 37000 08/03/2015 16:43:29
445566 -------- -------- ---- ----- ----- 08/03/2015 16:43:49
4010EA -------- G-EZBV   A319 18700 17800 08/03/2015 16:44:20
3C5EF3 GWI56N   D-AGWS   A319 33700 37000 08/03/2015 16:44:27
484909 PHLUX    PH-LUX   P46T 26100 5100  08/03/2015 16:44:32
484163 KLM1093  PH-BXK   B738 15250 30000 08/03/2015 16:44:52
484CB9 KLM29W   PH-BGT   B737 12900 30000 08/03/2015 16:44:52
4CA84B RYR205L  EI-EMC   B738 28175 35000 08/03/2015 16:45:01
3C6630 GWI5055  D-AIQP   A320 35975 37000 08/03/2015 16:45:27
344416 IBS3731  EC-LUS   A320 37000 37475 08/03/2015 16:45:29
392AF0 AFR1889  F-GKXQ   A320 29500 27775 08/03/2015 16:45:30
44A839 JAF7217  OO-JAY   B738 25    22900 08/03/2015 16:46:03
3C55A5 DLH1LL   D-AEME   E190 15200 0     08/03/2015 16:46:27
3C660D DLH71E   D-AIPM   A320 22000 22000 08/03/2015 16:47:01
485065 -------- PH-EZZ   E190 12550 36150 08/03/2015 16:47:02
4010EE EZY75NK  G-EZBZ   A319 23000 14100 08/03/2015 16:47:06
4CA6AA RYR35RQ  EI-DYW   B738 15575 2550  08/03/2015 16:47:23
4492E3 BEL2WA   OO-DWC   RJ1H 275   13900 08/03/2015 16:47:30
341583 AEA6238  EC-IDT   B738 36000 36000 08/03/2015 16:47:38
4B1A62 EZS17NK  HB-JZU   A319 17725 100   08/03/2015 16:48:00
3C5450 -------- D-AEBP   E190 ----- ----- 08/03/2015 16:48:11
4245FB ABW715   VQ-BLR   B748 30975 29150 08/03/2015 16:48:18
4007E8 TCX1736  G-TCDZ   A321 31075 35025 08/03/2015 16:49:12
44CDC4 BEL7TX   OO-SND   A320 800   39000 08/03/2015 16:49:17
4CA571 RYR64PM  EI-DWL   B738 13175 19000 08/03/2015 16:49:35
3C09DE GMI7811  D-ASTD   A321 36025 35025 08/03/2015 16:49:54
3C4DD7 GWI49T   D-ACNW   CRJ9 34000 34000 08/03/2015 16:50:00
4CA73D RYR30WZ  EI-EBV   B738 36975 37000 08/03/2015 16:50:16
448CC3 OOCFC    OO-CFC   PA38 2150  1550  08/03/2015 16:50:29
44CC62 OOSCB    OO-SCB   ULAC 600   500   08/03/2015 16:50:35
400EFF EZY68EY  G-EZBE   A319 32000 7150  08/03/2015 16:50:39
405D13 EZY94DP  G-EZDZ   A319 38025 23125 08/03/2015 16:50:41
06A03C QTR008   A7-AEC   A333 27600 37000 08/03/2015 16:50:46
44B2C3 -------- OO-LVC   C152 2300  2300  08/03/2015 16:50:57
484B31 KLM73E   PH-EZD   E190 13800 30000 08/03/2015 16:51:01
484ACA JNL379   PH-ACE   BE30 26000 725   08/03/2015 16:51:02
45AC30 SAS7784  OY-KAP   A320 35975 37025 08/03/2015 16:51:07
40093E BAW910N  G-EUOE   A319 30450 23725 08/03/2015 16:51:21
3C6597 DLH2PJ   D-AILW   A319 38000 35875 08/03/2015 16:51:25
484FD4 PHPKX    PH-PKX   C750 200   26475 08/03/2015 16:51:58
478534 NAX5176  LN-DYF   B738 35975 37000 08/03/2015 16:52:15
4840D4 KLM51R   PH-KZB   F70  8675  32000 08/03/2015 16:52:28
4841D8 TRA15P   PH-XRY   B737 9000  29125 08/03/2015 16:52:56
44D9B9 OOVMY    OO-VMY   P28A 1800  1700  08/03/2015 16:53:01
484556 KLM79F   PH-BXY   B738 8850  32000 08/03/2015 16:53:50
44D877 OOVCW    OO-VCW   C172 900   0     08/03/2015 16:54:04
4492E7 BEL7AH   OO-DWG   RJ1H 175   23650 08/03/2015 16:54:19
4CA226 RYR73WT  EI-DCJ   B738 38000 28800 08/03/2015 16:55:28
471F4A WZZ955   HA-LWC   A320 36000 23750 08/03/2015 16:55:30
A8B3CC N66VS    N66VS    P210 10000 700   08/03/2015 16:55:34
40690F EZY2132  G-EZWN   A320 36000 24325 08/03/2015 16:55:50
3950CE AFR1851  F-GUGO   A318 37975 26325 08/03/2015 16:56:00
4009DB BAW568   G-EUUN   A320 32150 35025 08/03/2015 16:56:25
4840E6 KLM1745  PH-KZI   F70  11875 23000 08/03/2015 16:56:31
3C6DCA GWI9528  D-AKNJ   A319 22525 24175 08/03/2015 16:56:40
39A58F -------- F-HJMP   C208 13100 11975 08/03/2015 16:56:53
44CE6E BEL61B   OO-SSN   A319 19925 0     08/03/2015 16:57:17
4CA217 EIN55N   EI-DEF   A320 36000 35950 08/03/2015 16:57:56
406863 -------- G-FBJI   E170 11400 30000 08/03/2015 16:58:10
3949E6 AFR272   F-GSPG   B772 27775 33000 08/03/2015 16:58:23
484170 KLM1987  PH-KZL   F70  11000 28200 08/03/2015 16:58:29
3C6618 GWI5101  D-AIPX   A320 31975 24450 08/03/2015 16:58:30
06A13A QTR004   A7-BAX   B77W 26925 33000 08/03/2015 16:58:34
484C5A TRA1N    PH-HSC   B738 8000  35000 08/03/2015 16:58:42
E8040F LAN704   CC-BBB   B788 33200 31975 08/03/2015 16:58:43
4CA64A -------- EI-DYH   B738 7875  8275  08/03/2015 16:58:54
400947 BMR46CN  G-RJXJ   E135 36000 36000 08/03/2015 16:59:40
4063DE BAW446   G-EUYJ   A320 16075 13650 08/03/2015 16:59:57
406250 BAW850   G-EUYI   A320 31350 34975 08/03/2015 17:00:13
600854 AHY007   4K-AZ84  A320 36000 35100 08/03/2015 17:00:18
3C6585 DLH4H    D-AILE   A319 27725 25075 08/03/2015 17:00:51
3986EB -------- F-HBXL   E170 34000 36000 08/03/2015 17:01:00
43EA11 MAKAL    M-AKAL   C56X 35625 37000 08/03/2015 17:01:36
4D00C9 LGL55K   LX-LGF   DH8D 18850 23000 08/03/2015 17:01:52
4951CE TAP662   CS-TNN   A320 33725 8225  08/03/2015 17:01:54
406756 EZY14LF  G-EZWE   A320 34950 26100 08/03/2015 17:02:07
484CC3 -------- PH-EZS   E190 ----- ----- 08/03/2015 17:02:32
406670 EZY89JK  G-EZUW   A320 350   14025 08/03/2015 17:02:35
3C49E8 CFG5TX   D-ABOH   B753 32000 21825 08/03/2015 17:02:51
4CA7B9 RYR53FR  EI-EGC   B738 38000 24925 08/03/2015 17:03:01
501DC4 CTN4456  9A-CQC   DH8D 12200 -25   08/03/2015 17:03:05
405F0A EZY35WP  G-EZFB   A319 35975 35950 08/03/2015 17:03:32
45AC42 SAS1517  OY-KBB   A321 38000 29325 08/03/2015 17:03:37
4CA757 AZA74F   EI-DSY   A320 32000 6225  08/03/2015 17:03:48
4BAA4C -------- TC-JRL   A321 ----- ----- 08/03/2015 17:03:57
401000 -------- G-VBUG   A346 34825 34550 08/03/2015 17:03:58
406A92 EZY1974  G-EZWR   A320 35975 36000 08/03/2015 17:04:02
405457 BAW960M  G-EUUW   A320 28900 37025 08/03/2015 17:04:06
3C5EE1 GWI397   D-AGWA   A319 32975 17175 08/03/2015 17:04:07
4CA359 NAX2497  EI-FHI   B738 37975 32500 08/03/2015 17:04:16
48ADA3 LOT43X   SP-LND   E190 36000 37000 08/03/2015 17:04:17
449541 AAB463   OO-EJA   FA7X 18050 0     08/03/2015 17:04:34
4A0826 BMS123   YR-BAF   B733 18950 0     08/03/2015 17:04:50
44DCB8 -------- OO-WEX   R44  400   1100  08/03/2015 17:04:50
484395 -------- PH-XRE   B737 15050 12475 08/03/2015 17:04:51
406446 EZY29DR  G-EZGI   A319 30925 25000 08/03/2015 17:05:02
71BE20 AAR793   HL7620   B744 27000 29000 08/03/2015 17:05:08
47831E SAS527   LN-RPW   B736 40000 37900 08/03/2015 17:05:29
491188 NJE885K  CS-DLH   F2TH 13950 36150 08/03/2015 17:05:30
44D99A -------- OO-VLZ   F50  21000 20300 08/03/2015 17:06:06
44CE62 BEL1GV   OO-SSB   A319 375   21675 08/03/2015 17:06:10
80073A -------- VT-ANT   B788 24525 24325 08/03/2015 17:06:13
343495 AEA1173  EC-LCQ   E190 18525 200   08/03/2015 17:06:18
4CA9D2 RYR46MT  EI-EVJ   B738 31250 3850  08/03/2015 17:06:23
4844E8 KLM255   PH-AOI   A332 11525 20600 08/03/2015 17:06:34
3C4DCD GWI30J   D-ACNM   CRJ9 23825 37000 08/03/2015 17:06:39
44D1B2 OOTMR    OO-TMR   P28A 1600  300   08/03/2015 17:06:53
47A46E NAX4AR   LN-NGU   B738 39000 39000 08/03/2015 17:07:10
3C5CB1 -------- D-AGEQ   B737 40025 40025 08/03/2015 17:07:18
405E66 BEL7EK   G-ECOI   DH8D 425   20000 08/03/2015 17:07:20
40695A MON486E  G-ZBAF   A321 31700 32975 08/03/2015 17:07:44
484506 TRA29B   PH-HZO   B738 8375  37000 08/03/2015 17:07:54
4400CB -------- OE-LVB   F100 ----- ----- 08/03/2015 17:07:55
342104 IBS36AY  EC-JFH   A320 36000 37000 08/03/2015 17:08:21
A6663F -------- N511MF   PTS2 1200  1300  08/03/2015 17:08:35
3986E8 AFR1453  F-HBXI   E170 36000 27200 08/03/2015 17:08:51
4403EE NLY565P  OE-IHB   E190 40000 23500 08/03/2015 17:08:51
06A04D QTR001   A7-AGD   A346 36000 28375 08/03/2015 17:09:01
406C72 -------- G-EZWZ   A320 ----- ----- 08/03/2015 17:09:07
44CE72 BEL5MA   OO-SSR   A319 375   34975 08/03/2015 17:09:07
44A9A3 OOJMC    OO-JMC   P28A 1200  100   08/03/2015 17:09:11
4787AF SAS2586  LN-RGA   B738 37000 36975 08/03/2015 17:09:17
484ACB KLM1731  PH-EZA   E190 10700 50    08/03/2015 17:09:21
484966 -------- PH-BGG   B737 22325 37125 08/03/2015 17:10:34
400D5B BAW2761  G-DBCH   A319 10200 24000 08/03/2015 17:10:35
4CA373 RYR1949  EI-FID   B738 27775 38000 08/03/2015 17:10:35
4CA7DD AZA88Z   EI-DTI   A320 20075 200   08/03/2015 17:10:35
44CE6B BEL5YK   OO-SSK   A319 350   27850 08/03/2015 17:11:06
44A828 JAF8CH   OO-JAH   B738 8900  3275  08/03/2015 17:11:32
4CA61C RYR8085  EI-DWO   B738 13075 39000 08/03/2015 17:11:34
40688A BAW718   G-EUYO   A320 31375 37000 08/03/2015 17:11:42
392AF2 AFR1685  F-GKXS   A320 8900  26975 08/03/2015 17:11:56
392AEB AFR1945  F-GKXL   A320 34975 26325 08/03/2015 17:12:01
3C09EE GMI2191  D-ASTT   A319 39000 38975 08/03/2015 17:12:01
484B92 KLM1023  PH-BGL   B737 9025  22000 08/03/2015 17:12:07
405858 BEL2HN   G-KKEV   DH8D 400   23000 08/03/2015 17:12:07
400E4A EXS3A    G-GDFJ   B738 37000 37000 08/03/2015 17:12:31
484F6C TRA513G  PH-HSF   B738 30000 7925  08/03/2015 17:12:32
47BCF4 SAS571   LN-RGI   B738 40000 25950 08/03/2015 17:12:33
394C14 AFR198Q  F-GTAU   A321 30950 27575 08/03/2015 17:12:41
4007EF BAW9     G-YMMD   B772 28600 33000 08/03/2015 17:12:54
A501F5 -------- N4212A   P32R 1100  1700  08/03/2015 17:13:08
44C8B3 OORES    OO-RES   AC11 1200  100   08/03/2015 17:13:16
44D8E1 OOVGA    OO-VGA   AS50 800   700   08/03/2015 17:13:21
44D86D OOVCM    OO-VCM   C152 0     0     08/03/2015 17:13:26
3C66A4 DLH1UX   D-AIUD   A320 36000 35975 08/03/2015 17:13:39
800387 JAI118   VT-JEH   B77W 36000 33000 08/03/2015 17:13:58
484C59 TRA5951  PH-HSB   B738 8800  37000 08/03/2015 17:13:59
449034 -------- OO-DAT   P28A ----- ----- 08/03/2015 17:14:06
47840D SAS806   LN-RRW   B738 35000 35000 08/03/2015 17:14:08
400A6B EZY18EH  G-EZED   A319 39000 38975 08/03/2015 17:14:26
406091 BAW887   G-EUYE   A320 38000 28850 08/03/2015 17:14:30
44B46A -------- OO-MCJ   R44  1300  0     08/03/2015 17:15:30
484F7C -------- PH-EZT   E190 25725 9625  08/03/2015 17:15:31
48CB15 TVS4545  SP-TVZ   B738 37950 38950 08/03/2015 17:15:32
392AEC AFR1741  F-GKXM   A320 8775  23250 08/03/2015 17:15:34
4005ED VIR251   G-VSUN   A343 38000 31525 08/03/2015 17:15:59
406320 -------- G-EZGB   A319 17975 17925 08/03/2015 17:16:08
44CE68 BEL2836  OO-SSH   A319 8850  -25   08/03/2015 17:16:16
3C6617 DLH2TT   D-AIPW   A320 35150 35925 08/03/2015 17:17:25
344217 AEA1093  EC-LPQ   B738 32800 8025  08/03/2015 17:17:27
48418D KLM1607  PH-BXS   B739 10575 35000 08/03/2015 17:17:31
