SBS-1 Log from KAMPENHOUT for 17/01/2015. Times are LOCAL.
Author skystef
Created by Active Display Lite v1.64.0.30

Code   CallSign Reg      ICAO FAlt  LAlt  Date/Time (dd/mm/yyyy)
3C6617 DLH5RJ   D-AIPW   A320 33050 24800 17/01/2015 07:37:47
4840D5 KLM1554  PH-KZC   F70  32000 8275  17/01/2015 07:37:53
4CA764 RYR596M  EI-EFI   B738 1050  10550 17/01/2015 07:37:54
394C0A AFR1382  F-GTAK   A321 35150 36225 17/01/2015 07:37:55
471F61 WZZ1AH   HA-LWZ   A320 35975 24800 17/01/2015 07:37:55
3C658C DLH2A    D-AILL   A319 12650 29000 17/01/2015 07:38:01
406AE0 TCX72CB  G-TCDG   A321 31750 34975 17/01/2015 07:38:21
80071E JAI230   VT-JWR   A333 6000  0     17/01/2015 07:38:43
484164 KLM1001  PH-BXL   B738 9375  24000 17/01/2015 07:38:45
45AA84 JTG517   OY-JTD   B733 33975 34000 17/01/2015 07:38:49
040047 ETH704   ET-AOQ   B788 17975 0     17/01/2015 07:39:04
45AA97 JTG727   OY-JTW   B737 38025 39025 17/01/2015 07:39:08
471F48 WZZ513   HA-LWA   A320 31075 28975 17/01/2015 07:39:12
4CA849 RYR3239  EI-EMA   B738 12500 30575 17/01/2015 07:39:22
4840E2 KLM1058  PH-KZE   F70  20200 17800 17/01/2015 07:39:36
471F7D WZZ4AL   HA-LYB   A320 35975 27000 17/01/2015 07:40:04
4CA56F RYR95YE  EI-DWJ   B738 38000 26225 17/01/2015 07:40:11
484C53 KLM1984  PH-EZO   E190 37225 7575  17/01/2015 07:40:14
406B62 BAW389   G-EUYX   A320 500   21975 17/01/2015 07:41:04
406754 EZY13LM  G-EZWC   A320 28075 37000 17/01/2015 07:41:15
44CE6E BEL56M   OO-SSN   A319 36000 0     17/01/2015 07:41:21
471F53 WZZ1BJ   HA-LWL   A320 36000 26200 17/01/2015 07:41:55
44D068 TCW6576  OO-TCH   A320 1075  21900 17/01/2015 07:42:06
4CAA5E RYR1057  EI-EVZ   B738 9000  28875 17/01/2015 07:42:27
4008E6 BAW963   G-MIDS   A320 38025 35475 17/01/2015 07:42:29
451D85 LZB405   LZ-SOF   E190 6425  200   17/01/2015 07:42:34
484C5A TRA143P  PH-HSC   B738 7925  35225 17/01/2015 07:42:56
4CA1C1 RYR4976  EI-DAM   B738 32225 37000 17/01/2015 07:43:17
484F2E CND611   PH-CDE   B738 11350 27700 17/01/2015 07:43:26
3C49C1 BER630Y  D-ABNA   A320 34000 35025 17/01/2015 07:43:29
484F18 -------- PH-BCB   B738 18100 15575 17/01/2015 07:43:31
484163 KLM92Z   PH-BXK   B738 19450 17900 17/01/2015 07:43:43
4B1691 SWR345   HB-IOF   A321 33275 39000 17/01/2015 07:43:44
3C6604 DLH5AF   D-AIPD   A320 38000 32425 17/01/2015 07:44:06
3986E0 AFR1747  F-HBXA   E170 38000 35000 17/01/2015 07:44:08
89616B UAE9914  A6-EFE   B77L 18525 15775 17/01/2015 07:44:23
484F80 -------- PH-EZX   E190 ----- ----- 17/01/2015 07:44:34
471F5D WZZ9VZ   HA-LWV   A320 20350 3075  17/01/2015 07:44:46
3C6DD1 GWI2462  D-AKNQ   A319 38050 35500 17/01/2015 07:44:55
484C25 KLM98C   PH-EZI   E190 32350 8450  17/01/2015 07:45:02
400804 BAW981   G-EUPD   A319 38025 32550 17/01/2015 07:45:04
3991E7 AFR1750  F-HEPH   A320 33575 37000 17/01/2015 07:45:15
3C49A5 -------- D-ABME   B738 34825 27100 17/01/2015 07:45:40
484B2A TRA583   PH-HSA   B738 7600  27225 17/01/2015 07:45:48
800721 JAI228   VT-JWU   A333 8350  0     17/01/2015 07:46:05
44CDC4 BEL726   OO-SND   A320 23850 0     17/01/2015 07:46:06
4CA24F RYR2918  EI-DCW   B738 21150 250   17/01/2015 07:46:20
400C4A EZY59AK  G-EZIH   A319 30900 38950 17/01/2015 07:46:51
3423C6 IBS3721  EC-JSK   A320 9500  32750 17/01/2015 07:47:28
4CA612 -------- EI-RJF   RJ85 25925 25975 17/01/2015 07:47:46
A12C23 DAL178   N175DZ   B763 19825 17375 17/01/2015 07:48:06
4CA64D RYR8707  EI-DYK   B738 12675 20950 17/01/2015 07:48:28
484188 TRA543M  PH-XRA   B737 7375  37900 17/01/2015 07:49:08
3991E0 AFR421C  F-HEPA   A320 37000 8375  17/01/2015 07:49:17
484FDE KLM44A   PH-BCD   B738 33200 7000  17/01/2015 07:49:27
395025 AFR1692  F-GUBF   E145 28000 7375  17/01/2015 07:49:31
44CE72 BEL70V   OO-SSR   A319 10825 0     17/01/2015 07:49:57
AA75EF UAL968   N773UA   B772 37000 32000 17/01/2015 07:50:02
AD166D AWE750   N942UW   B752 24000 200   17/01/2015 07:50:09
4492E7 BEL27H   OO-DWG   RJ1H 34000 225   17/01/2015 07:50:29
3C4ACE DLH493   D-ABVN   B744 39000 31225 17/01/2015 07:50:43
400DAF EZY59CD  G-EZAK   A319 38025 27425 17/01/2015 07:50:50
394A02 -------- F-GSQC   B77W 28750 28250 17/01/2015 07:51:09
406AE3 BAW678   G-EUYW   A320 32850 39025 17/01/2015 07:51:25
3C66A7 DLH5Y    D-AIUG   A320 1250  22975 17/01/2015 07:51:59
71003A SVA061   HZ-AKH   B772 36000 36000 17/01/2015 07:52:37
484CB4 -------- PH-BCA   B738 17850 17600 17/01/2015 07:52:49
485009 TRA6331  PH-HSI   B738 8825  39450 17/01/2015 07:52:53
A0F46F DAL116   N1603    B763 37000 37025 17/01/2015 07:52:53
3C656F DLH535   D-AIKO   A333 38000 26375 17/01/2015 07:52:58
3C5EF5 GWI7464  D-AGWU   A319 38000 37975 17/01/2015 07:53:09
47A595 NAX7PN   LN-NGR   B738 35975 37000 17/01/2015 07:53:26
4CA1B2 RYR58WT  EI-DAC   B738 34250 37000 17/01/2015 07:53:35
3946EA AFR1135  F-GRXK   A319 34175 29700 17/01/2015 07:54:01
3C658D DLH2YY   D-AILM   A319 17000 200   17/01/2015 07:54:06
4CA768 RYR17UP  EI-EFM   B738 27825 37000 17/01/2015 07:54:14
484559 KLM1596  PH-BGB   B738 32800 8600  17/01/2015 07:54:23
4492E6 BEL12F   OO-DWF   RJ1H 13850 225   17/01/2015 07:54:46
49D092 -------- OK-NEM   A319 24450 24450 17/01/2015 07:54:47
3991E6 -------- F-HEPG   A320 36975 12200 17/01/2015 07:55:26
4CA212 -------- EI-DEB   A320 16025 15925 17/01/2015 07:55:27
40090D TOM1LB   G-OOBA   B752 37000 37000 17/01/2015 07:55:34
471F7E WZZ904   HA-LYC   A320 31000 28125 17/01/2015 07:55:39
48455C KLM50G   PH-BGE   B737 35500 9750  17/01/2015 07:55:49
48AD0E LOT2WI   SP-LIO   E170 825   25600 17/01/2015 07:55:56
400C4E EZY83GR  G-EZIL   A319 38000 27450 17/01/2015 07:56:02
45C263 PRI533   OY-PSC   B738 36000 37000 17/01/2015 07:56:15
3C674F DLH4YX   D-AIZO   A320 32975 24425 17/01/2015 07:56:16
44CE62 BEL2592  OO-SSB   A319 16000 0     17/01/2015 07:56:18
44CE67 BEL88F   OO-SSG   A319 21450 0     17/01/2015 07:56:47
4841A5 TRA83Z   PH-HZN   B738 7175  32275 17/01/2015 07:57:21
484BD1 KLM1638  PH-EZF   E190 33525 7875  17/01/2015 07:57:24
48ADA4 -------- SP-LNE   E190 34975 35425 17/01/2015 07:57:28
4CA813 RYR818U  EI-EKT   B738 36000 29125 17/01/2015 07:57:28
4CA4F3 RYR45WJ  EI-DPO   B738 32750 37000 17/01/2015 07:57:45
3986E5 AFR551U  F-HBXF   E170 36000 28775 17/01/2015 07:58:08
4D0109 CLX713   LX-TCV   B744 33975 25200 17/01/2015 07:58:24
A11D47 DAL42    N171DZ   B763 24550 250   17/01/2015 07:58:28
800387 JAI120   VT-JEH   B77W 35975 35575 17/01/2015 07:59:11
484ACC KLM1412  PH-EZB   E190 29325 8775  17/01/2015 07:59:28
405EF4 BEL11Y   G-ECOK   DH8D 16150 375   17/01/2015 07:59:39
4CA1B4 RYR3745  EI-DAE   B738 16625 23125 17/01/2015 07:59:55
48415E KLM48Y   PH-BXE   B738 38000 8250  17/01/2015 07:59:59
398566 AFR1275  F-HBLG   E190 38000 36000 17/01/2015 08:00:00
4794FD -------- LN-NIF   B738 34000 32625 17/01/2015 08:00:03
4CA64B RYR53KL  EI-DYI   B738 31950 35000 17/01/2015 08:01:09
4CA2AC RYR64GJ  EI-DHY   B738 32250 39000 17/01/2015 08:01:31
461E18 FCM4ZE   OH-LKI   E190 35300 39000 17/01/2015 08:01:32
400580 -------- G-DAJC   B763 35425 35025 17/01/2015 08:01:47
846DEF NCA049   JA15KZ   B748 12175 35000 17/01/2015 08:02:35
400EFF EZY18AL  G-EZBE   A319 38000 39025 17/01/2015 08:03:04
06A1A2 QTR8462  A7-AFG   A332 1175  39000 17/01/2015 08:03:15
4405CF VJS437A  OE-GVN   LJ60 35325 39000 17/01/2015 08:03:17
44CE61 BEL25X   OO-SSA   A319 30000 375   17/01/2015 08:03:39
4845EB TFL677   PH-TFA   B738 8650  34650 17/01/2015 08:03:57
4492E2 BEL64M   OO-DWB   RJ1H 14200 0     17/01/2015 08:04:03
AA9300 UAL58    N78009   B772 20050 14600 17/01/2015 08:04:12
A14626 UAL903   N181UA   B744 39000 32100 17/01/2015 08:04:15
406BBB BAW853   G-EUYY   A320 36000 29200 17/01/2015 08:04:21
47A851 NAX2509  LN-NGI   B738 38000 27925 17/01/2015 08:04:51
3C64C6 DLH439   D-AIFF   A343 37000 27400 17/01/2015 08:04:57
4CA6FE RYR14FX  EI-EBA   B738 34125 35000 17/01/2015 08:05:11
342188 IBE32PM  EC-JFN   A320 475   8225  17/01/2015 08:05:48
A8C121 UAL952   N663UA   B763 34975 35000 17/01/2015 08:06:03
484134 TRA6A    PH-HZD   B738 12275 31425 17/01/2015 08:06:15
48418C -------- PH-BXR   B739 16975 16175 17/01/2015 08:06:38
4CA56D RYR78LY  EI-DWH   B738 38000 25000 17/01/2015 08:06:44
4CA2C1 RYR630Q  EI-DLD   B738 38000 25000 17/01/2015 08:06:52
3C6519 DLH425   D-AIHY   A346 39000 39000 17/01/2015 08:06:58
4CA96E RYR34RT  EI-ESO   B738 36000 25725 17/01/2015 08:07:31
400938 BAW901U  G-EUOC   A319 36425 33075 17/01/2015 08:07:43
44016B AUA451N  OE-LDG   A319 34000 32100 17/01/2015 08:07:56
3C6565 DLH475   D-AIKE   A333 41000 41000 17/01/2015 08:08:06
3944E9 AFR1806  F-GRHJ   A319 30025 9475  17/01/2015 08:08:25
489526 LOT286   SP-LLF   B734 36975 36975 17/01/2015 08:08:28
ABF694 N870CM   N870CM   GLF5 43000 43000 17/01/2015 08:08:34
400E59 EZY13KP  G-EZAW   A319 36275 38950 17/01/2015 08:08:42
A0F44C DAL410   N1602    B763 35025 32450 17/01/2015 08:08:46
3C6650 DLH4TN   D-AIRP   A321 37000 25000 17/01/2015 08:08:50
AE07E0 RCH731   94-0066  C17  36000 27000 17/01/2015 08:09:04
4492E3 BEL99H   OO-DWC   RJ1H 28475 225   17/01/2015 08:09:12
484555 KLM74S   PH-BXW   B738 34725 7950  17/01/2015 08:09:25
4CA6FC RYR39DV  EI-DYY   B738 38000 25825 17/01/2015 08:09:37
4CA767 RYR382C  EI-EFL   B738 14475 21575 17/01/2015 08:09:48
45AC45 SAS7737  OY-KBE   A321 32500 33000 17/01/2015 08:10:00
3950C9 -------- F-GUGJ   A318 29475 26350 17/01/2015 08:10:08
34448D IBS3627  EC-LYE   A320 25500 35000 17/01/2015 08:10:08
44CE76 BEL46Z   OO-SSV   A319 18400 0     17/01/2015 08:10:12
4B1A59 EZS79CK  HB-JZL   A319 475   15975 17/01/2015 08:10:22
4CA64C RYR62JA  EI-DYJ   B738 29000 37025 17/01/2015 08:10:27
3C648B DLH6U    D-AIDK   A321 32525 25875 17/01/2015 08:10:49
45D973 VKG4621  OY-VKS   A320 34000 35000 17/01/2015 08:10:51
3C64F8 DLH491   D-AIGX   A343 38000 36200 17/01/2015 08:10:54
4CA6A3 RYR1393  EI-DYN   B738 34000 30925 17/01/2015 08:10:59
405EF3 BEL16D   G-ECOJ   DH8D 5825  200   17/01/2015 08:11:24
45AC2F SAS500   OY-KAO   A320 38925 39000 17/01/2015 08:11:24
406459 TCX89WH  G-TCBB   B752 35000 35000 17/01/2015 08:11:32
392AF9 AFR1463  F-GKXZ   A320 35975 30150 17/01/2015 08:11:57
3C662C -------- D-AIQL   A320 28425 26975 17/01/2015 08:12:21
AA8114 UAL907   N776UA   B772 39000 36775 17/01/2015 08:12:29
406444 EZY76TP  G-EZGG   A319 32875 7050  17/01/2015 08:13:21
44CE63 BEL28U   OO-SSC   A319 8575  0     17/01/2015 08:13:21
484C1B -------- PH-EZG   E190 14050 14050 17/01/2015 08:13:32
4D00C9 LGL37BF  LX-LGF   DH8D 23975 23025 17/01/2015 08:13:54
44A8AD JAF26M   OO-JEM   E190 12050 16550 17/01/2015 08:14:06
A4B508 ELY882   N402KZ   B744 11850 11850 17/01/2015 08:14:10
400EFB EZY64MH  G-EZBA   A319 37975 8425  17/01/2015 08:14:11
4CA61E RYR28AV  EI-DWR   B738 28375 37000 17/01/2015 08:14:22
44CDC7 BEL3732  OO-SNG   A320 21675 175   17/01/2015 08:14:23
45B86E SUS9020  OY-NCN   J328 30000 28425 17/01/2015 08:14:27
4CA73D -------- EI-EBV   B738 37000 37000 17/01/2015 08:14:43
49D093 CSA3DZ   OK-NEN   A319 30200 26575 17/01/2015 08:15:00
3C6632 GWI22U   D-AIQR   A320 38000 29750 17/01/2015 08:15:21
44CE71 BEL94L   OO-SSQ   A319 16400 175   17/01/2015 08:15:33
406660 TOM26G   G-TAWA   B738 36925 39000 17/01/2015 08:15:34
45AC33 SAS7759  OY-KAS   A320 34000 34950 17/01/2015 08:16:03
400832 MON52PM  G-OZBO   A321 28000 34975 17/01/2015 08:16:26
4CA643 RYR62SK  EI-DYA   B738 38025 25250 17/01/2015 08:16:28
4CA803 RYR4854  EI-EKE   B738 8075  11375 17/01/2015 08:16:40
4CA707 RYR2YZ   EI-EBK   B738 38000 25050 17/01/2015 08:16:41
4492E8 BEL2288  OO-DWH   RJ1H 30000 300   17/01/2015 08:17:23
471EAA WZZ3GR   HA-LPY   A320 36025 25625 17/01/2015 08:17:29
44028F AUA378S  OE-LVN   F100 16625 27400 17/01/2015 08:17:29
406CC8 TCX85ED  G-TCDW   A321 34975 35000 17/01/2015 08:17:47
4400DB AUA589B  OE-LVC   F100 34000 34000 17/01/2015 08:18:27
44CE6D BEL3208  OO-SSM   A319 16375 0     17/01/2015 08:19:04
3944EB -------- F-GRHL   A319 20775 19525 17/01/2015 08:19:05
4CA6BB BCY281   EI-WXA   RJ85 28025 35025 17/01/2015 08:19:39
405455 BAW423   G-EUUU   A320 9025  23950 17/01/2015 08:20:10
4B18F4 -------- HB-JLS   A320 38000 38000 17/01/2015 08:20:15
4CA2BF RYR86CL  EI-DLB   B738 5000  22000 17/01/2015 08:20:25
405D0D EZY65MU  G-EZDT   A319 36000 36975 17/01/2015 08:20:25
4401F3 AUA351D  OE-LVL   F100 14550 0     17/01/2015 08:21:20
3E1859 STQ111   D-IAKN   C25A 34325 40000 17/01/2015 08:22:21
3C6586 DLH4EM   D-AILF   A319 38000 30075 17/01/2015 08:23:24
4CA1FF RYR57VN  EI-DCF   B738 38000 26250 17/01/2015 08:23:37
406B8E -------- G-EZWV   A320 14450 14000 17/01/2015 08:23:44
3C5EEB GWI268   D-AGWK   A319 22425 32300 17/01/2015 08:23:46
C0584F ACA846   C-GHLM   A333 38000 39000 17/01/2015 08:24:10
394C18 AFR1340  F-GTAY   A321 30000 8675  17/01/2015 08:24:17
4492EA BEL65K   OO-DWJ   RJ1H 21550 275   17/01/2015 08:24:49
40615B -------- G-EUYF   A320 ----- ----- 17/01/2015 08:24:57
44001B -------- OE-LBO   A320 30425 28200 17/01/2015 08:25:09
40090E TOM5MH   G-OOBB   B752 28750 37000 17/01/2015 08:25:16
76CD6C SIA25    9V-SKL   A388 39000 28250 17/01/2015 08:25:27
4CA7B5 RYR73GR  EI-EFZ   B738 19075 3100  17/01/2015 08:25:45
484C54 -------- PH-EZP   E190 16325 22225 17/01/2015 08:26:05
398563 AFR1765  F-HBLD   E190 36000 26000 17/01/2015 08:26:15
3C60D6 TUI21M   D-AHFV   B738 34675 35000 17/01/2015 08:26:20
06A04D QTR011   A7-AGD   A346 36000 32600 17/01/2015 08:26:31
484002 -------- PH-BFC   B744 16575 14500 17/01/2015 08:26:47
406755 EZY85TL  G-EZWD   A320 21700 175   17/01/2015 08:27:20
40653A EZY36TU  G-EZGK   A319 26600 37050 17/01/2015 08:27:31
44A839 JAF47M   OO-JAY   B738 325   15275 17/01/2015 08:27:32
480C04 NAF20    G-275    C130 4400  26975 17/01/2015 08:28:24
3E4981 DITAN    D-ITAN   C525 13725 32075 17/01/2015 08:28:34
478533 NAX2499  LN-DYG   B738 38000 28125 17/01/2015 08:28:40
4CA5E4 STK611A  EI-REM   AT75 825   31200 17/01/2015 08:29:06
45C262 PRI385   OY-PSB   B738 35000 35000 17/01/2015 08:29:07
484166 KLM85J   PH-BXN   B738 8975  38925 17/01/2015 08:29:30
401240 -------- G-EUUT   A320 36225 35950 17/01/2015 08:29:33
4CA7FF RYR66XP  EI-EKB   B738 35000 35000 17/01/2015 08:29:43
3C64F6 DLH437   D-AIGV   A343 35000 14875 17/01/2015 08:29:51
484AA1 TRA6717  PH-HSW   B738 6575  41000 17/01/2015 08:29:59
4CA1B3 RYR29NZ  EI-DAD   B738 27100 39000 17/01/2015 08:30:22
405D10 -------- G-EZDW   A319 33750 33000 17/01/2015 08:30:30
4840E7 KLM1722  PH-KZK   F70  700   7400  17/01/2015 08:30:43
4AC8D4 BLX263   SE-RFT   B738 35000 35000 17/01/2015 08:30:45
502C44 BTI8GJ   YL-BBN   B735 35925 29975 17/01/2015 08:30:47
400DB0 EZY93GF  G-EZAL   A319 31650 37000 17/01/2015 08:30:59
440348 AUA55L   OE-LVO   F100 34000 25600 17/01/2015 08:31:27
4BA913 THY6XR   TC-JHS   B738 400   29225 17/01/2015 08:32:05
406758 EZY79TX  G-EZWG   A320 17975 14925 17/01/2015 08:32:09
4CA7B7 RYR644V  EI-EGB   B738 18100 3000  17/01/2015 08:32:24
40660E -------- G-FDZZ   B738 37000 37000 17/01/2015 08:32:40
343141 IBS3635  EC-KOH   A320 35025 35025 17/01/2015 08:32:49
4B1A38 EZS31UC  HB-JYE   A320 11825 36675 17/01/2015 08:33:02
44CDC3 BEL1067  OO-SNC   A320 550   19000 17/01/2015 08:33:10
4066CE TOM9ML   G-TAWG   B738 36975 37000 17/01/2015 08:33:15
47A0B2 NAX8AG   LN-NGY   B738 34000 36975 17/01/2015 08:34:12
44CE66 BEL2104  OO-SSF   A319 23000 0     17/01/2015 08:34:19
4784C1 NAX5363  LN-NOE   B738 26400 37000 17/01/2015 08:34:36
4840D6 KLM1763  PH-KZD   F70  13800 23000 17/01/2015 08:34:50
484CB8 -------- PH-BGR   B737 21650 22125 17/01/2015 08:35:01
40061B BAW428   G-BNWZ   B763 17650 16100 17/01/2015 08:35:17
4CA8E7 RYR21KD  EI-ENV   B738 26875 37000 17/01/2015 08:35:45
4CA4F0 RYR20PR  EI-DPL   B738 37000 37000 17/01/2015 08:35:51
4CA4F4 RYR964   EI-DPP   B738 36250 41000 17/01/2015 08:35:56
484CC3 -------- PH-EZS   E190 12750 19950 17/01/2015 08:36:09
4B19F1 SWR724   HB-JVL   E190 36000 8050  17/01/2015 08:37:27
3C5EEA GWI460   D-AGWJ   A319 26425 29300 17/01/2015 08:37:37
020108 MAC115   CN-NMG   A320 17925 0     17/01/2015 08:37:41
392AF0 AFR1845  F-GKXQ   A320 35975 28250 17/01/2015 08:38:17
40041C BAW902N  G-BNWB   B763 33000 32875 17/01/2015 08:38:23
4CA2DB -------- EI-DLO   B738 37000 36975 17/01/2015 08:38:26
44CE68 BEL34N   OO-SSH   A319 33000 0     17/01/2015 08:39:01
4CA2A8 RYR67MB  EI-DHT   B738 30875 41000 17/01/2015 08:39:18
484557 KLM83F   PH-BXZ   B738 11175 34000 17/01/2015 08:39:33
4B17A5 -------- HB-IYV   RJ1H 24925 24925 17/01/2015 08:40:09
485085 KLM1821  PH-EXC   E190 13925 26800 17/01/2015 08:40:13
3C6570 DLH413   D-AIKP   A333 39000 39000 17/01/2015 08:40:27
394C0C AFR1695  F-GTAM   A321 32175 29025 17/01/2015 08:41:00
45C261 -------- OY-PSA   B738 36000 36000 17/01/2015 08:41:20
4CA7FE RYR72DN  EI-EKA   B738 37000 37000 17/01/2015 08:41:37
3C6648 DLH940   D-AIRH   A321 35975 36025 17/01/2015 08:42:05
400801 BAW947L  G-EUPA   A319 38025 32150 17/01/2015 08:42:48
40097D -------- G-EUUB   A320 31850 17325 17/01/2015 08:43:47
392AF1 AFR1434  F-GKXR   A320 32600 33000 17/01/2015 08:43:51
4787B0 NAX3614  LN-NGG   B738 36000 37000 17/01/2015 08:44:17
484442 KLM1107  PH-BXU   B738 18625 24300 17/01/2015 08:44:31
47875A NAX21U   LN-DYT   B738 36000 36000 17/01/2015 08:44:53
4CA567 RYR499M  EI-DWB   B738 38000 38000 17/01/2015 08:45:26
3C5441 DLH7CF   D-AEBA   E190 31000 31000 17/01/2015 08:45:36
394C13 AFR124R  F-GTAT   A321 31125 28450 17/01/2015 08:45:43
4068B6 -------- G-ZBAD   A321 37000 37000 17/01/2015 08:45:47
3414C8 @EC@HQI  EC-HQI   A320 29625 7000  17/01/2015 08:46:37
4CA175 RYR9058  EI-FEF   B738 38000 39000 17/01/2015 08:46:45
4D0115 CLX761   LX-ECV   B744 24000 11075 17/01/2015 08:47:07
48418A KLM37P   PH-BXO   B739 10325 27850 17/01/2015 08:47:32
40123F BAW761   G-EUUS   A320 36000 27350 17/01/2015 08:48:16
4C01E4 ASL360   YU-APE   A319 22375 19975 17/01/2015 08:48:27
440667 AUA573S  OE-LBK   A320 35975 36025 17/01/2015 08:48:33
4CA75E RYR78CQ  EI-EFC   B738 22000 200   17/01/2015 08:48:41
4CA808 RYR93RY  EI-EKI   B738 23000 20100 17/01/2015 08:48:59
4009D9 BAW710   G-EUUL   A320 26625 37000 17/01/2015 08:49:00
400F9A BAW2756  G-DBCK   A319 30250 37000 17/01/2015 08:49:26
405638 EZY68DA  G-EZDJ   A319 25425 37000 17/01/2015 08:50:44
461F9B FIN4LF   OH-LZF   A321 38000 28900 17/01/2015 08:50:51
7807BB CSN454   B-2080   B77L 23275 26350 17/01/2015 08:51:02
A153D6 -------- N185GA   GLF5 45000 45000 17/01/2015 08:51:08
49D2D0 CSA630   OK-GFR   AT75 11925 225   17/01/2015 08:51:11
451D85 LZB406   LZ-SOF   E190 500   32550 17/01/2015 08:51:53
406A3D BAW811   G-EUYT   A320 36000 31800 17/01/2015 08:52:09
AE123E RCH727   04-4133  C17  32000 28900 17/01/2015 08:52:22
44CDC1 BEL32C   OO-SNA   A320 20650 325   17/01/2015 08:52:49
406229 EZY74RA  G-EZTR   A320 34975 35025 17/01/2015 08:52:54
3944ED AFR1653  F-GRHN   A319 31000 27250 17/01/2015 08:53:01
A8886D UAL945   N649UA   B763 32050 32000 17/01/2015 08:53:14
40083C BAW771C  G-EUPF   A319 37975 36200 17/01/2015 08:53:32
4492E4 BEL60W   OO-DWD   RJ1H 4525  175   17/01/2015 08:53:56
47A6CE -------- LN-NGO   B738 38000 32500 17/01/2015 08:54:01
484CB6 -------- PH-BGO   B737 19800 21275 17/01/2015 08:54:17
49D327 TVS4149  OK-TSD   B738 37000 37000 17/01/2015 08:54:39
406AF3 MON5426  G-ZBAJ   A321 33375 35000 17/01/2015 08:54:48
400C50 EZY94CA  G-EZIN   A319 35625 38975 17/01/2015 08:55:10
3C6486 DLH3LX   D-AIDF   A321 30675 38975 17/01/2015 08:55:17
4C01E9 ASL300   YU-APJ   A319 4025  225   17/01/2015 08:55:47
484B8F KLM901   PH-BGH   B737 12775 24475 17/01/2015 08:55:50
4065E0 -------- G-FBJB   E170 ----- ----- 17/01/2015 08:55:59
49D2E0 -------- OK-PCD   PC12 ----- ----- 17/01/2015 08:56:24
47875E NAX9HW   LN-DYP   B738 35775 30650 17/01/2015 08:56:40
774100 ALK505   4R-ADF   A343 38000 34325 17/01/2015 08:56:44
4B17A6 SWR41B   HB-IYW   RJ1H 24950 30975 17/01/2015 08:57:08
400C4B EZY41JP  G-EZII   A319 37975 38975 17/01/2015 08:57:42
4785E1 NAX1RL   LN-NOO   B738 36025 32150 17/01/2015 08:57:52
3C4E12 DLH8FM   D-ACPR   CRJ7 7325  29050 17/01/2015 08:57:52
4CA2CA EIN836   EI-DES   A320 36975 37025 17/01/2015 08:57:58
4067F1 TOM8GL   G-TAWN   B738 37000 37000 17/01/2015 08:59:05
76CD70 SIA26    9V-SKP   A388 33600 38000 17/01/2015 08:59:18
471F4E WZZ975   HA-LWG   A320 5275  19375 17/01/2015 08:59:27
406811 BEE3XA   G-FBJH   E170 35000 34725 17/01/2015 08:59:30
40095D BAW795   G-TTOB   A320 35975 30675 17/01/2015 08:59:54
406B91 EZY36ME  G-EZWY   A320 29150 37000 17/01/2015 09:00:01
4CAA5C RYR57MT  EI-EVX   B738 29600 22800 17/01/2015 09:00:06
3C4868 BER381L  D-ABCH   A321 21325 31000 17/01/2015 09:00:24
4CA9DD EIN650   EI-EPS   A319 39000 37575 17/01/2015 09:00:52
40097F BAW936   G-EUUD   A320 31000 16500 17/01/2015 09:00:54
400879 BAW410   G-EUPJ   A319 19000 5350  17/01/2015 09:01:05
4CA622 RYR229K  EI-DWV   B738 31475 39000 17/01/2015 09:01:32
406605 BEE7TV   G-FBJD   E170 33000 33000 17/01/2015 09:01:50
471F50 WZZ31W   HA-LWI   A320 33700 35025 17/01/2015 09:02:06
45AA95 JTG711   OY-JTU   B737 35975 37000 17/01/2015 09:02:17
400954 MON1334  G-OOPT   A320 36975 36950 17/01/2015 09:02:20
706017 KAC118   9K-AOA   B772 37000 37000 17/01/2015 09:02:40
4BAAC5 THY9RD   TC-JVE   B738 37975 33250 17/01/2015 09:02:58
400A32 EXS839   G-CELZ   B733 33000 33000 17/01/2015 09:03:01
49130A -------- CS-DXJ   C56X 32950 43000 17/01/2015 09:03:27
4B16B9 SWR786   HB-IPT   A319 11275 0     17/01/2015 09:03:32
06A0B2 QTR196   A7-BCN   B788 500   31575 17/01/2015 09:03:38
4CA570 RYR45PK  EI-DWK   B738 32000 19125 17/01/2015 09:03:54
484076 -------- PH-MCR   MD11 15200 14200 17/01/2015 09:04:15
4400B2 AUA2583  OE-LDA   A319 38025 38000 17/01/2015 09:04:20
461F30 FIN6PK   OH-LVC   A319 35025 39025 17/01/2015 09:04:28
400AFA EZY97MD  G-EZSM   A319 38250 38975 17/01/2015 09:04:42
44CE77 BEL712   OO-SSW   A319 12825 275   17/01/2015 09:05:02
4CA62B BCY84V   EI-RJC   RJ85 9975  22000 17/01/2015 09:05:06
471F4A WZZ835   HA-LWC   A320 7625  21300 17/01/2015 09:05:18
4CA215 EIN35H   EI-DEG   A320 36975 37000 17/01/2015 09:05:23
440666 AUA257   OE-LBJ   A320 38025 38025 17/01/2015 09:05:46
484B32 -------- PH-EZE   E190 17050 19500 17/01/2015 09:05:55
471F5D WZZ17B   HA-LWV   A320 9250  27300 17/01/2015 09:06:47
3C5447 DLH7MA   D-AEBG   E190 800   24125 17/01/2015 09:07:10
4CA61D RYR94QK  EI-DWP   B738 31000 12550 17/01/2015 09:07:28
392AF8 -------- F-GKXY   A320 29800 28125 17/01/2015 09:07:32
